Time,AMB_LIGHT,PRESSURE,TEMPERATURE,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_X,GYRO_Y,GYRO_Z
13:44:30,7,35,28,-1.118,-0.456,0.388,20.549,-31.463,-69.634
13:44:31,0,36,28,-1.118,-0.456,0.388,64.085,-59.817,-65.671
13:44:32,4,34,28,-1.153,-0.311,0.234,41.89,-87.195,-72.195
13:44:33,0,35,28,-1.153,-0.311,0.234,-14.024,-97.744,-98.659
13:44:34,0,37,28,-1.103,-0.332,0.166,-47.378,-103.781,-140.671
13:44:35,0,37,28,-0.937,-0.275,0.104,-36.463,-99.573,-142.988
13:44:36,3,35,28,-0.937,-0.275,0.104,-44.329,-87.439,-134.512
13:44:37,0,36,27,-0.666,-0.204,0.131,-36.463,-61.585,-107.988
13:44:38,0,36,27,-0.666,-0.204,0.131,-12.988,-26.28,-58.537
13:44:39,0,35,27,-0.538,-0.164,0.258,3.049,8.293,8.476
13:44:40,0,35,27,-0.538,-0.164,0.258,4.39,41.829,83.476
13:44:41,0,35,27,-0.977,-0.177,0.321,-29.085,89.146,224.512
13:44:42,0,35,27,-1.703,-0.401,0.415,-42.5,59.939,252.439
13:44:43,0,33,27,-1.288,-0.42,0.398,-38.659,4.573,164.39
13:44:44,0,33,27,-1.288,-0.42,0.398,-50.915,-16.341,42.012
13:44:45,0,33,27,-0.897,-0.18,0.164,-219.024,-64.573,-68.293
13:44:46,0,31,27,-0.657,-0.386,-0.044,-228.598,-65.366,-59.695
13:44:47,0,30,27,-0.657,-0.386,-0.044,-168.476,-50.549,-32.805
13:44:48,0,31,27,-0.561,-0.361,0.075,-66.463,2.927,42.622
13:44:49,0,30,27,-0.831,-0.354,0.241,-48.841,62.195,85
13:44:50,0,33,27,-1.338,-0.604,0.438,-5.061,86.037,94.085
13:44:51,0,32,27,-1.526,-0.53,0.608,156.037,80.549,35.915
13:44:52,0,34,27,-1.179,-0.198,0.515,108.11,-36.28,-70.915
13:44:53,0,32,27,-1.179,-0.198,0.515,28.902,-69.146,-84.512
13:44:54,0,34,27,-1.161,-0.364,0.228,3.78,-82.256,-72.195
13:44:55,0,34,27,-1.161,-0.364,0.228,32.256,-105.183,-46.22
13:44:56,0,36,27,-1.065,-0.32,0.09,25.122,-120.488,-36.585
13:44:57,0,36,27,-0.998,-0.299,0.056,-63.293,-113.354,-79.39
13:44:58,0,35,27,-0.998,-0.299,0.056,-85.427,-99.146,-99.512
13:44:59,0,35,27,-0.83,-0.366,-0.002,-63.841,-85.183,-113.415
13:45:00,2,35,27,-0.72,-0.267,0.078,9.756,-32.073,-81.585
13:45:01,0,35,27,-0.72,-0.267,0.078,16.585,-9.573,-32.012
13:45:02,0,36,27,-0.73,-0.199,0.254,-36.707,20,28.415
13:45:03,0,36,27,-0.73,-0.199,0.254,-117.5,46.707,90
13:45:04,0,37,27,-0.955,-0.548,0.331,0.915,70.366,197.5
13:45:05,0,37,27,-1.201,-0.446,0.354,158.171,92.5,196.524
13:45:06,0,37,27,-1.201,-0.446,0.354,209.756,101.037,158.598
13:45:07,0,37,27,-1.226,-0.057,0.407,133.049,65.976,102.622
13:45:08,0,37,27,-1.226,-0.057,0.407,6.585,35.549,38.171
13:45:09,0,37,27,-0.894,-0.142,0.356,-102.5,5.061,-36.463
13:45:10,0,37,27,-0.729,-0.353,0.263,-125.976,-5.061,-26.524
13:45:11,0,37,27,-0.729,-0.353,0.263,-104.085,-11.707,-8.232
13:45:12,0,36,27,-0.787,-0.396,0.306,-64.329,3.72,13.78
13:45:13,7,37,27,-0.787,-0.396,0.306,-24.634,23.415,32.439
13:45:14,0,37,27,-1.261,-0.427,0.384,3.659,29.329,40.366
13:45:15,0,35,27,-1.441,-0.417,0.454,13.537,2.927,-6.22
13:45:16,0,35,27,-1.441,-0.417,0.454,17.622,-29.268,-34.695
13:45:17,0,37,28,-1.15,-0.36,0.402,14.817,-56.037,-78.171
13:45:18,6,37,28,-1.113,-0.353,0.199,68.72,-87.744,-77.5
13:45:19,5,38,28,-0.967,-0.238,0.257,49.451,-103.476,-87.683
13:45:20,0,39,28,-0.967,-0.238,0.257,-19.024,-107.561,-89.085
13:45:21,0,37,28,-0.84,-0.271,0.18,-20.366,-83.171,-72.927
13:45:22,0,36,28,-0.654,-0.24,0.12,-2.988,-64.695,-47.988
13:45:23,0,33,28,-0.654,-0.24,0.12,-7.317,-41.22,-20.793
13:45:24,0,30,28,-0.678,-0.2,0.131,-17.317,-12.561,3.049
13:45:25,0,30,28,-1.064,-0.266,0.229,-29.817,55.061,91.341
13:45:26,1,31,28,-1.064,-0.266,0.229,-58.841,78.171,153.902
13:45:27,0,35,28,-1.249,-0.418,0.437,-55.122,92.866,180.915
13:45:28,0,35,28,-1.249,-0.418,0.437,16.098,102.988,152.927
13:45:29,3,36,28,-1.261,-0.238,0.423,101.829,80.427,90.61
13:45:30,4,36,28,-0.897,-0.133,0.461,-108.72,-47.5,-21.951
13:45:31,18,35,28,-0.897,-0.133,0.461,-225.976,-63.902,-37.378
13:45:32,23,33,28,-0.745,-0.356,0.223,-174.512,-49.39,1.585
13:45:33,25,33,28,-0.714,-0.371,0.195,-137.988,-5.366,66.951
13:45:34,24,33,28,-0.888,-0.458,0.317,-125.488,32.927,90.366
13:45:35,19,35,28,-0.888,-0.458,0.317,-67.134,69.512,96.524
13:45:36,21,37,28,-1.188,-0.547,0.357,29.329,88.963,82.378
13:45:37,0,40,28,-1.188,-0.547,0.357,104.878,84.939,47.378
13:45:38,18,39,28,-1.314,-0.407,0.435,98.171,68.232,20.061
13:45:39,0,36,28,-1.293,-0.31,0.524,44.939,-21.646,-20.122
13:45:40,3,35,28,-1.293,-0.31,0.524,15.976,-66.768,-44.939
13:45:41,0,33,28,-0.917,-0.292,0.102,-71.341,-127.012,-135.976
13:45:42,1,32,28,-0.917,-0.292,0.102,-26.463,-108.11,-124.817
13:45:43,0,31,28,-0.807,-0.19,0.088,29.329,-78.841,-63.598
13:45:44,0,30,28,-0.651,-0.076,0.107,-46.951,-32.988,27.012
13:45:45,0,28,28,-0.773,-0.171,0.193,-67.927,1.524,89.878
13:45:46,0,27,28,-0.773,-0.171,0.193,-67.683,33.11,168.842
13:45:47,0,28,28,-1.433,-0.277,0.163,-84.329,51.646,247.561
13:45:48,0,29,28,-1.741,-0.441,0.194,-188.659,19.695,296.159
13:45:49,0,28,28,-1.741,-0.441,0.194,-225.671,-13.415,231.22
13:45:50,0,28,27,-1.253,-0.34,0.155,-214.085,-54.268,47.5
13:45:51,0,29,27,-0.85,-0.352,-0.088,-249.756,-66.524,-2.805
13:45:52,0,29,27,-0.671,-0.52,-0.198,-241.281,-84.512,14.573
13:45:53,0,28,27,-0.671,-0.52,-0.198,-186.951,-69.512,51.463
13:45:54,0,30,27,-0.694,-0.451,-0.034,-156.463,-46.463,85.732
13:45:55,0,31,27,-1.059,-0.926,0.092,-211.342,18.293,149.024
13:45:56,0,31,27,-1.059,-0.926,0.092,-110.915,55.732,163.781
13:45:57,3,33,27,-1.352,-1.322,0.334,76.098,93.537,105
13:45:58,1,34,27,-1.352,-1.322,0.334,225.976,128.293,-14.329
13:45:59,2,35,27,-1.497,-0.583,0.47,390.793,60.976,-192.195
13:46:00,0,33,28,-1.559,-0.012,0.292,349.817,-30.488,-173.232
13:46:01,0,33,28,-1.559,-0.012,0.292,216.281,-104.451,-136.402
13:46:02,0,32,28,-1.107,-0.007,0.259,60.305,-138.049,-124.817
13:46:03,8,34,28,-1.107,-0.007,0.259,-43.902,-133.842,-114.634
13:46:04,7,35,28,-0.883,-0.295,0.05,-35.854,-106.159,-88.78
13:46:05,0,34,28,-0.708,-0.202,-0.024,-7.561,-90.793,-74.634
13:46:06,0,35,28,-0.438,-0.185,0.073,-24.268,-34.268,-19.39
13:46:07,11,36,28,-0.438,-0.185,0.073,-15,9.573,44.756
13:46:08,13,35,28,-0.785,-0.321,0.325,-1.037,64.207,121.89
13:46:09,11,35,28,-0.785,-0.321,0.325,28.841,111.707,180.854
13:46:10,7,35,28,-1.57,-0.306,0.265,12.256,130.549,204.39
13:46:11,0,36,28,-1.426,-0.32,0.325,-11.646,82.317,169.39
13:46:12,4,34,28,-1.426,-0.32,0.325,-30.671,58.476,103.232
13:46:13,0,35,28,-1.07,-0.122,0.297,-58.049,28.354,29.39
13:46:14,0,37,28,-1.07,-0.122,0.297,-133.049,-2.5,-19.39
13:46:15,0,37,28,-0.804,-0.278,0.132,-202.744,-25.976,-38.659
13:46:16,3,35,28,-0.699,-0.414,0.082,-210.305,-31.098,-1.585
13:46:17,0,36,27,-0.699,-0.414,0.082,-190.854,-22.195,36.463
13:46:18,0,36,27,-0.789,-0.566,0.182,-155.122,-2.744,71.585
13:46:19,0,35,27,-1.188,-0.534,0.239,38.232,41.768,80.549
13:46:20,0,35,27,-1.188,-0.534,0.239,63.78,45.244,44.512
13:46:21,0,35,27,-1.357,-0.497,0.348,8.232,42.134,0.488
13:46:22,0,35,27,-1.357,-0.497,0.348,-8.293,25.671,-31.402
13:46:23,0,33,27,-1.192,-0.571,0.376,82.439,-9.573,-81.646
13:46:24,0,33,27,-1.23,-0.409,0.26,127.378,-31.463,-91.646
13:46:25,0,33,27,-1.23,-0.409,0.26,128.171,-65.793,-84.573
13:46:26,0,31,27,-1.234,-0.257,0.084,5.305,-121.768,-85.122
13:46:27,0,30,27,-1.023,-0.267,0.031,-58.232,-119.207,-110.854
13:46:28,0,31,27,-1.023,-0.267,0.031,-78.963,-104.024,-138.902
13:46:29,0,30,27,-0.843,-0.313,-0.012,-0.793,-41.22,-136.829
13:46:30,0,33,27,-0.775,-0.21,0.031,39.756,-27.927,-98.354
13:46:31,0,32,27,-0.775,-0.21,0.031,30.244,-17.805,-41.037
13:46:32,0,34,27,-0.984,-0.344,0.304,-76.037,16.768,176.829
13:46:33,0,32,27,-0.984,-0.344,0.304,-68.902,42.317,213.781
13:46:34,0,34,27,-1.336,-0.497,0.511,101.281,82.805,187.683
13:46:35,0,34,27,-1.147,-0.241,0.307,129.024,54.817,127.988
13:46:36,0,36,27,-1.147,-0.241,0.307,62.866,37.134,64.878
13:46:37,0,36,27,-0.942,-0.137,0.207,-44.756,19.512,18.72
13:46:38,0,35,27,-0.942,-0.137,0.207,-133.659,4.512,-0.061
13:46:39,0,35,27,-0.802,-0.438,0.206,-141.585,4.085,21.159
13:46:40,2,35,27,-0.8,-0.452,0.206,-81.159,19.207,39.817
13:46:41,0,35,27,-1.069,-0.462,0.321,-14.573,47.683,47.561
13:46:42,0,36,27,-1.069,-0.462,0.321,-10.122,43.659,29.207
13:46:43,0,36,27,-1.333,-0.532,0.471,-7.683,45.122,-4.878
13:46:44,0,37,27,-1.327,-0.4,0.45,97.683,-7.073,-68.171
13:46:45,0,37,27,-1.327,-0.4,0.45,92.5,-37.073,-92.744
13:46:46,0,37,27,-1.366,-0.256,0.303,82.866,-65.671,-101.098
13:46:47,0,37,27,-1.203,-0.197,0.21,37.622,-123.72,-93.659
13:46:48,0,37,27,-1.203,-0.197,0.21,-0.244,-130.793,-103.354
13:46:49,0,37,27,-0.99,-0.199,0.1,-30.549,-128.659,-113.598
13:46:50,0,37,27,-0.807,-0.229,0.045,-36.341,-109.39,-95
13:46:51,0,37,27,-0.807,-0.229,0.045,-26.22,-95,-65.793
13:46:52,0,36,27,-0.717,-0.187,0.07,-30.976,-72.195,-26.524
13:46:53,7,37,27,-0.717,-0.187,0.07,-43.476,-50.183,16.707
13:46:54,0,37,27,-0.815,-0.203,0.116,-57.927,-18.171,66.524
13:46:55,0,35,27,-1.231,-0.308,0.203,-71.098,47.927,198.476
13:46:56,0,35,27,-1.231,-0.308,0.203,-87.866,66.22,255.549
13:46:57,0,37,28,-1.288,-0.322,0.266,-62.622,30.61,166.829
13:46:58,6,37,28,-1.288,-0.322,0.266,-97.195,0,85.549
13:46:59,5,38,28,-0.948,-0.244,0.073,-242.195,-38.354,-6.707
13:47:00,0,39,28,-0.738,-0.508,0.007,-271.829,-46.098,-5.671
13:47:01,0,37,28,-0.738,-0.508,0.007,-233.354,-39.695,18.537
13:47:02,0,36,28,-0.663,-0.5,0.044,-112.927,16.768,68.11
13:47:03,0,33,28,-0.984,-0.63,0.26,-67.195,46.646,83.598
13:47:04,0,30,28,-0.984,-0.63,0.26,-35.488,74.817,85.427
13:47:05,0,30,28,-1.354,-0.75,0.492,10.305,85.366,44.817
13:47:06,1,31,28,-1.479,-0.46,0.679,131.402,51.768,-91.463
13:47:07,0,35,28,-1.535,-0.229,0.429,101.768,-31.89,-149.512
13:47:08,0,35,28,-1.535,-0.229,0.429,91.829,-82.805,-140.854
13:47:09,3,36,28,-1.265,-0.104,0.149,47.561,-149.024,-132.317
13:47:10,4,36,28,-0.882,-0.194,0.147,-57.683,-135.549,-135.976
13:47:11,18,35,28,-0.882,-0.194,0.147,-60.427,-116.829,-121.463
13:47:12,23,33,28,-0.714,-0.279,0.039,4.085,-72.256,-43.78
13:47:13,25,33,28,-0.661,-0.183,0.017,4.756,-52.866,-4.756
13:47:14,24,33,28,-0.661,-0.183,0.017,-19.207,-30.427,38.598
13:47:15,19,35,28,-0.814,-0.259,0.104,-46.037,-5.793,87.927
13:47:16,21,37,28,-0.814,-0.259,0.104,-62.073,23.598,143.659
13:47:17,0,40,28,-1.301,-0.355,0.217,-57.5,55.671,245
13:47:18,18,39,28,-1.434,-0.424,0.332,-97.927,32.073,208.963
13:47:19,0,36,28,-1.233,-0.413,0.285,-68.476,44.39,139.878
13:47:20,3,35,28,-1.233,-0.413,0.285,-29.329,23.537,73.171
13:47:21,0,33,28,-0.944,-0.295,0.168,-25.793,5.793,25.732
13:47:22,1,32,28,-0.784,-0.33,0.188,-153.171,-6.463,5.915
13:47:23,0,31,28,-0.727,-0.439,0.204,-133.72,6.951,24.939
13:47:24,0,30,28,-0.727,-0.439,0.204,-88.537,22.683,36.341
13:47:25,0,28,28,-0.954,-0.476,0.296,-54.939,38.78,34.39
13:47:26,0,27,28,-1.195,-0.467,0.489,11.707,57.683,6.829
13:47:27,0,28,28,-1.195,-0.467,0.489,32.561,48.415,-22.134
13:47:28,0,29,28,-1.379,-0.43,0.558,49.939,38.963,-45.976
13:47:29,0,28,28,-1.378,-0.236,0.465,81.402,-53.78,-77.439
13:47:30,0,28,27,-1.344,-0.202,0.273,44.512,-107.317,-110.976
13:47:31,0,29,27,-1.344,-0.202,0.273,22.744,-128.476,-109.451
13:47:32,0,29,27,-1.087,-0.241,0.171,-41.098,-122.378,-103.171
13:47:33,0,28,27,-0.881,-0.254,0.067,-51.951,-108.354,-101.768
13:47:34,0,30,27,-0.72,-0.218,0.042,-11.341,-69.268,-72.256
13:47:35,0,31,27,-0.72,-0.218,0.042,-5.244,-51.159,-48.232
13:47:36,0,31,27,-0.644,-0.159,0.17,-19.024,-28.415,-16.037
13:47:37,3,33,27,-0.848,-0.16,0.329,-6.829,15.976,96.585
13:47:38,1,34,27,-0.848,-0.16,0.329,-7.256,44.085,177.927
13:47:39,2,35,27,-1.452,-0.322,0.387,-128.415,75.549,278.902
13:47:40,0,33,28,-1.374,-0.549,0.5,12.927,40.305,158.415
13:47:41,0,33,28,-0.958,-0.396,0.193,-109.512,-40,-22.744
13:47:42,0,32,28,-0.958,-0.396,0.193,-65.61,-23.963,-18.049
13:47:43,8,34,28,-0.943,-0.354,0.271,-18.049,-9.817,-7.5
13:47:44,7,35,28,-0.943,-0.354,0.271,-3.476,-12.622,2.256
13:47:45,0,34,28,-0.918,-0.312,0.256,-52.012,-19.756,23.659
13:47:46,0,35,28,-0.952,-0.396,0.243,-44.085,-21.585,36.098
13:47:47,11,36,28,-0.954,-0.433,0.209,-39.939,-18.659,35.793
13:47:48,13,35,28,-0.954,-0.433,0.209,-31.463,-14.512,32.134
13:47:49,11,35,28,-0.942,-0.44,0.195,-21.89,-11.524,26.951
13:47:50,7,35,28,-0.942,-0.44,0.195,-20,-7.866,20.854
13:47:51,0,36,28,-0.938,-0.442,0.213,-1.829,4.939,-7.439
13:47:52,4,34,28,-0.937,-0.409,0.244,0.183,6.159,-12.256
13:47:53,0,35,28,-0.937,-0.409,0.244,2.683,6.463,-16.341
13:47:54,0,37,28,-0.947,-0.39,0.261,2.744,5.244,-19.817
13:47:55,0,37,28,-0.97,-0.383,0.262,3.415,3.659,-19.451
13:47:56,3,35,28,-0.97,-0.383,0.262,4.085,2.195,-16.28
13:47:57,0,36,27,-0.943,-0.368,0.262,7.805,0.488,-12.256
13:47:58,0,36,27,-0.929,-0.365,0.243,4.939,-3.293,-1.585
13:47:59,0,35,27,-0.929,-0.365,0.243,-0.427,-5.244,2.866
13:48:00,0,35,27,-0.936,-0.383,0.213,-4.512,-6.037,5
13:48:01,0,35,27,-0.936,-0.383,0.213,-6.037,-5.122,5.488
13:48:02,0,35,27,-0.94,-0.401,0.202,-6.22,-0.305,8.354
13:48:03,0,33,27,-0.931,-0.408,0.214,-0.732,2.256,10.061
13:48:04,0,33,27,-0.931,-0.408,0.214,2.073,4.817,10.793
13:48:05,0,33,27,-0.944,-0.409,0.229,2.012,5.671,10.976
13:48:06,0,31,27,-0.944,-0.409,0.229,2.012,5.061,10
13:48:07,0,30,27,-0.952,-0.413,0.241,1.159,4.329,7.195
13:48:08,0,31,27,-0.94,-0.402,0.242,1.463,1.463,-0.854
13:48:09,0,30,27,-0.94,-0.402,0.242,-0.793,-0.183,-4.268
13:48:10,0,33,27,-0.963,-0.397,0.231,-2.805,-0.061,-5.793
13:48:11,0,32,27,-0.947,-0.381,0.247,-1.585,-1.463,-4.817
13:48:12,0,34,27,-0.947,-0.381,0.247,3.354,-1.463,-5.732
13:48:13,0,32,27,-0.947,-0.381,0.247,0.976,-3.11,-5.366
13:48:14,0,34,27,-0.961,-0.383,0.24,-0.305,-4.573,-4.268
13:48:15,0,34,27,-0.961,-0.383,0.24,0.61,-3.476,-2.866
13:48:16,0,36,27,-0.961,-0.387,0.244,6.768,-1.829,1.829
13:48:17,0,36,27,-0.929,-0.374,0.261,8.171,-1.829,3.659
13:48:18,0,35,27,-0.948,-0.389,0.263,2.012,-3.537,7.195
13:48:19,0,35,27,-0.948,-0.389,0.263,-0.854,-3.963,7.988
13:48:20,2,35,27,-0.964,-0.404,0.265,-3.232,-6.22,6.463
13:48:21,0,35,27,-0.964,-0.404,0.265,-4.024,-7.683,1.646
13:48:22,0,36,27,-0.912,-0.381,0.267,-3.841,-8.232,-3.537
13:48:23,0,36,27,-0.905,-0.384,0.257,-5.366,-7.561,0
13:48:24,0,37,27,-0.905,-0.384,0.257,-4.268,-5.793,4.146
13:48:25,0,37,27,-0.931,-0.403,0.26,-2.561,-3.232,5.305
13:48:26,0,37,27,-0.925,-0.395,0.27,1.341,-1.098,0.732
13:48:27,0,37,27,-0.925,-0.395,0.27,1.341,-0.427,-0.244
13:48:28,0,37,27,-0.923,-0.393,0.271,-1.646,0.122,-0.183
13:48:29,0,37,27,-0.923,-0.393,0.271,-0.854,0.976,0
13:48:30,0,37,27,-0.933,-0.396,0.277,0.854,1.707,-1.037
13:48:31,0,37,27,-0.929,-0.385,0.288,4.939,2.988,-0.915
13:48:32,0,36,27,-0.929,-0.385,0.288,2.439,2.988,-0.244
13:48:33,7,37,27,-0.93,-0.39,0.284,-0.183,1.646,-2.317
13:48:34,0,37,27,-0.931,-0.388,0.275,-0.244,1.402,-2.866
13:48:35,0,35,27,-0.928,-0.389,0.27,-1.098,2.012,-2.134
13:48:36,0,35,27,-0.928,-0.389,0.27,0.61,2.866,-1.829
13:48:37,0,37,28,-0.942,-0.394,0.27,1.037,3.354,-1.524
13:48:38,6,37,28,-0.943,-0.393,0.27,0.366,2.439,-1.098
13:48:39,5,38,28,-0.943,-0.393,0.27,0,2.134,-1.098
13:48:40,0,39,28,-0.934,-0.387,0.272,0.061,2.073,-1.22
13:48:41,0,37,28,-0.934,-0.387,0.272,-2.134,0.61,-0.244
13:48:42,0,36,28,-0.941,-0.395,0.263,-2.622,1.098,0.305
13:48:43,0,33,28,-0.938,-0.394,0.257,-2.622,1.159,-0.244
13:48:44,0,30,28,-0.936,-0.394,0.257,-3.232,2.012,1.524
13:48:45,0,30,28,-0.936,-0.394,0.257,-3.11,2.012,2.561
13:48:46,1,31,28,-0.939,-0.399,0.257,-3.476,2.073,2.744
13:48:47,0,35,28,-0.939,-0.399,0.257,-3.293,2.439,2.805
13:48:48,0,35,28,-0.942,-0.402,0.262,-1.402,2.439,3.049
13:48:49,3,36,28,-0.945,-0.403,0.267,-1.402,1.524,2.378
13:48:50,4,36,28,-0.945,-0.403,0.267,-0.427,0.854,2.012
13:48:51,18,35,28,-0.939,-0.398,0.261,-2.744,-1.951,0.244
13:48:52,23,33,28,-0.939,-0.398,0.261,-7.134,-3.415,-1.829
13:48:53,25,33,28,-0.94,-0.396,0.241,-6.707,-2.988,-3.11
13:48:54,24,33,28,-0.927,-0.4,0.235,-3.537,-1.037,1.22
13:48:55,19,35,28,-0.927,-0.4,0.235,1.463,1.22,3.963
13:48:56,21,37,28,-0.932,-0.409,0.245,2.012,2.256,4.817
13:48:57,0,40,28,-0.937,-0.403,0.247,0.183,1.463,-3.598
13:48:58,18,39,28,-0.931,-0.39,0.246,0.122,1.28,-3.78
13:48:59,0,36,28,-0.931,-0.39,0.246,0.305,1.829,-2.561
13:49:00,3,35,28,-0.936,-0.393,0.239,-0.854,1.646,-1.037
13:49:01,0,33,28,-0.942,-0.397,0.238,1.707,3.354,1.037
13:49:02,1,32,28,-0.942,-0.397,0.238,1.098,3.171,1.037
13:49:03,0,31,28,-0.936,-0.391,0.234,1.098,3.659,0.915
13:49:04,0,30,28,-0.942,-0.39,0.224,1.341,4.878,1.585
13:49:05,0,28,28,-0.924,-0.383,0.215,9.024,8.963,1.646
13:49:06,0,27,28,-0.938,-0.379,0.189,9.085,11.037,1.037
13:49:07,0,28,28,-0.974,-0.394,0.167,12.561,17.195,1.159
13:49:08,0,29,28,-0.974,-0.394,0.167,19.817,20.427,2.134
13:49:09,0,28,28,-0.983,-0.362,0.176,25.61,24.085,2.073
13:49:10,0,28,27,-0.983,-0.362,0.176,25.976,24.39,1.89
13:49:11,0,29,27,-1.009,-0.333,0.204,-10.671,8.232,9.329
13:49:12,0,29,27,-0.982,-0.388,0.205,-14.207,4.817,12.927
13:49:13,0,28,27,-0.982,-0.388,0.205,0.915,8.354,13.78
13:49:14,0,30,27,-0.959,-0.385,0.209,22.5,9.756,11.951
13:49:15,0,31,27,-0.992,-0.37,0.22,35.061,9.451,14.329
13:49:16,0,31,27,-0.992,-0.37,0.22,37.073,5.793,13.78
13:49:17,3,33,27,-0.999,-0.322,0.203,28.11,-3.902,5.976
13:49:18,1,34,27,-0.881,-0.343,0.14,-18.354,-9.634,-18.963
13:49:19,2,35,27,-0.881,-0.343,0.14,-7.927,0.854,-15.732
13:49:20,0,33,28,-0.822,-0.42,0.13,32.256,15.549,2.5
13:49:21,0,33,28,-0.822,-0.42,0.13,77.256,31.646,23.232
13:49:22,0,32,28,-0.991,-0.445,0.189,111.402,44.451,33.537
13:49:23,8,34,28,-1.149,-0.374,0.226,150.061,33.476,12.622
13:49:24,7,35,28,-1.149,-0.374,0.226,134.817,13.476,-14.207
13:49:25,0,34,28,-1.088,-0.229,0.246,87.988,-8.72,-40.915
13:49:26,0,35,28,-1.088,-0.229,0.246,28.232,-28.171,-60.366
13:49:27,11,36,28,-0.985,-0.248,0.189,-18.72,-41.28,-67.805
13:49:28,13,35,28,-0.985,-0.248,0.189,-43.049,-48.659,-64.695
13:49:29,11,35,28,-0.884,-0.292,0.117,-65.244,-37.256,-42.744
13:49:30,7,35,28,-0.883,-0.365,0.126,-46.341,-17.988,-23.78
13:49:31,0,36,28,-0.958,-0.312,0.182,17.561,17.195,19.39
13:49:32,4,34,28,-0.982,-0.305,0.214,-5.244,18.476,27.988
13:49:33,0,35,28,-0.982,-0.305,0.214,-19.207,18.963,38.537
13:49:34,0,37,28,-0.983,-0.378,0.217,-14.695,22.5,48.78
13:49:35,0,37,28,-0.983,-0.378,0.217,-1.951,25.671,55.427
13:49:36,3,35,28,-0.996,-0.398,0.236,14.268,25.183,55.427
13:49:37,0,36,27,-0.998,-0.4,0.248,15.793,20.549,47.5
13:49:38,0,36,27,-0.998,-0.4,0.248,12.988,13.598,35.366
13:49:39,0,35,27,-0.989,-0.406,0.241,9.024,6.585,20.854
13:49:40,0,35,27,-0.989,-0.406,0.241,6.707,-0.305,6.037
13:49:41,0,35,27,-0.982,-0.399,0.218,9.024,-10.061,-18.537
13:49:42,0,35,27,-0.98,-0.375,0.21,17.012,-12.805,-26.646
13:49:43,0,33,27,-0.98,-0.375,0.21,23.171,-15.549,-33.049
13:49:44,0,33,27,-1.016,-0.323,0.206,22.134,-21.463,-38.415
13:49:45,0,33,27,-1.016,-0.323,0.206,11.28,-27.988,-43.476
13:49:46,0,31,27,-1.012,-0.297,0.168,-18.293,-30.671,-53.11
13:49:47,0,30,27,-0.953,-0.303,0.154,-20.427,-25.976,-52.744
13:49:48,0,31,27,-0.953,-0.303,0.154,-13.72,-18.232,-46.646
13:49:49,0,30,27,-0.901,-0.271,0.178,-7.256,-10.427,-35.366
13:49:50,0,33,27,-0.904,-0.263,0.198,-31.524,4.329,19.268
13:49:51,0,32,27,-0.943,-0.324,0.209,-32.805,10.61,36.402
13:49:52,0,34,27,-0.943,-0.324,0.209,-22.317,16.585,50.976
13:49:53,0,32,27,-1.057,-0.42,0.21,-52.866,8.841,46.707
13:49:54,0,34,27,-1.005,-0.497,0.185,-41.951,-0.732,42.012
13:49:55,0,34,27,-1.005,-0.497,0.185,-29.756,-2.012,29.268
13:49:56,0,36,27,-0.93,-0.415,0.202,-7.378,2.988,12.561
13:49:57,0,36,27,-0.93,-0.415,0.202,14.573,7.012,7.988
13:49:58,0,35,27,-0.984,-0.348,0.22,19.207,6.22,-3.598
13:49:59,0,35,27,-0.984,-0.348,0.22,1.585,1.28,-17.561
13:50:00,2,35,27,-1.02,-0.382,0.225,5.488,-8.78,-39.939
13:50:01,0,35,27,-1.007,-0.344,0.202,14.268,-9.573,-45.854
13:50:02,0,36,27,-1.007,-0.344,0.202,16.89,-11.585,-47.073
13:50:03,0,36,27,-0.98,-0.307,0.189,18.963,-12.561,-44.146
13:50:04,0,37,27,-0.98,-0.307,0.189,17.744,-13.78,-37.866
13:50:05,0,37,27,-0.956,-0.294,0.178,9.512,-11.402,-20.793
13:50:06,0,37,27,-0.942,-0.304,0.167,6.22,-8.78,-10.854
13:50:07,0,37,27,-0.942,-0.304,0.167,4.756,-5.854,-0.549
13:50:08,0,37,27,-0.944,-0.329,0.161,20.549,3.171,18.11
13:50:09,0,37,27,-0.957,-0.312,0.18,14.268,7.317,22.683
13:50:10,0,37,27,-0.957,-0.312,0.18,-3.049,9.756,25.61
13:50:11,0,37,27,-0.97,-0.352,0.188,-10.427,11.28,28.171
13:50:12,0,36,27,-0.989,-0.376,0.201,-0.976,15.488,29.207
13:50:13,7,37,27,-0.989,-0.376,0.201,2.5,15.549,26.28
13:50:14,0,37,27,-0.987,-0.373,0.221,3.171,15.244,20.671
13:50:15,0,35,27,-0.987,-0.373,0.221,5.671,14.146,13.659
13:50:16,0,35,27,-0.985,-0.357,0.229,8.11,11.402,7.134
13:50:17,0,37,28,-0.974,-0.341,0.225,1.585,2.744,-3.659
13:50:18,6,37,28,-0.974,-0.341,0.225,1.463,-0.183,-7.561
13:50:19,5,38,28,-0.966,-0.345,0.207,-3.902,-2.439,-10.305
13:50:20,0,39,28,-0.966,-0.345,0.207,-1.22,-4.573,-10.793
13:50:21,0,37,28,-0.974,-0.339,0.195,4.695,-5.244,-11.098
